,original_text,template,mutated_text,coherence,comment
282,"This movie should have been billed as three moviesummaries linked together to form a fulllength feature film ( including lots of shots of people slowly walking down dark corridors and streets). BE WARNED! The first hour of this movie is simply a rehash of the first two Aztec movies as told by the main character. The actual movie doesn't start until the thing is almost over. I must say, the overacting on the part of the Bat is quite hilarious. As for the robot, I thought a robot was a mechanical device that may or may not resemble a human. The Bat's "" robot "" consists of a radioactive reanimated corpse encased in a lead robotbody. As Tom Servo put it, "" He's not that impressive; he doesn't even have knees! "" That, and it takes the robot about an hour just to lumber across the room. But once he catches you, WATCH OUT! He'll disintegrate you with a touch ( powered by radium? Pluhease!). This is a great movie when accompanied by Joel and the Bots. Otherwise, you're just a glutton for abuse.","This movie should have been billed as three moviesummaries linked together to form a fulllength feature film ( including lots of shots of people slowly walking down dark corridors and streets). BE WARNED! The first hour of this movie is simply a rehash of the first two Aztec movies as told by the main character. The actual movie doesn't start until the thing is almost over. I must say, the overacting on the part of the Bat is quite hilarious. As for the robot, I thought a robot was a mechanical device that may or may not resemble a human. The Bat's "" robot "" consists of a radioactive reanimated corpse encased in a lead robotbody. As <name> put it, "" <pro-He> 's not that impressive; <pro-he> doesn't even have knees! "" That, and it takes the robot about an hour just to lumber across the room. But once <pro-he> catches you, WATCH OUT! <pro-He> 'll disintegrate you with a touch ( powered by radium? Pluhease!). This is a great movie when accompanied by Joel and the Bots. Otherwise, you're just a glutton for abuse.","This movie should have been billed as three moviesummaries linked together to form a fulllength feature film ( including lots of shots of people slowly walking down dark corridors and streets). BE WARNED! The first hour of this movie is simply a rehash of the first two Aztec movies as told by the main character. The actual movie doesn't start until the thing is almost over. I must say, the overacting on the part of the Bat is quite hilarious. As for the robot, I thought a robot was a mechanical device that may or may not resemble a human. The Bat's "" robot "" consists of a radioactive reanimated corpse encased in a lead robotbody. As Alfred put it, "" He 's not that impressive; he doesn't even have knees! "" That, and it takes the robot about an hour just to lumber across the room. But once he catches you, WATCH OUT! He 'll disintegrate you with a touch ( powered by radium? Pluhease!). This is a great movie when accompanied by Joel and the Bots. Otherwise, you're just a glutton for abuse.",,
283,"The Beloved Rogue is a wonderful period piece. It portrays 145th century Paris in grand Hollywood fashion, yet offering a bleaker side to existence there as it would be experienced by the poor. And the snow. It's constantly swirling about, adding to the severity of the setting -- brilliant! The setting is enhanced by the odd cast of characters, including beggars, cripples and dwarfs. A brilliant performance is turned in by John Barrymore, outdone only by the magnificent Conrad Veidt, who portrays a degenerate, dissolute Louis XI to perfection. And yes, Veidt picks his nose on purpose, pushing his portrayal to wonderfully wry limits.","The Beloved Rogue is a wonderful period piece. It portrays 145th century Paris in grand Hollywood fashion, yet offering a bleaker side to existence there as it would be experienced by the poor. And the snow. It's constantly swirling about, adding to the severity of the setting -- brilliant! The setting is enhanced by the odd cast of characters, including beggars, cripples and dwarfs. A brilliant performance is turned in by John Barrymore, outdone only by the magnificent Conrad Veidt, who portrays a degenerate, dissolute Louis XI to perfection. And yes, <name> picks <pro-his> nose on purpose, pushing <pro-his> portrayal to wonderfully wry limits.","The Beloved Rogue is a wonderful period piece. It portrays 145th century Paris in grand Hollywood fashion, yet offering a bleaker side to existence there as it would be experienced by the poor. And the snow. It's constantly swirling about, adding to the severity of the setting -- brilliant! The setting is enhanced by the odd cast of characters, including beggars, cripples and dwarfs. A brilliant performance is turned in by John Barrymore, outdone only by the magnificent Conrad Veidt, who portrays a degenerate, dissolute Louis XI to perfection. And yes, Todd picks his nose on purpose, pushing his portrayal to wonderfully wry limits.",,
284,"I loved this film!! I have been waiting for this film to come out so I could see it. I saw it opening night and loved it, Some people told me that this film wasn't any good and to stay away but I thought it was great. The actors did great and it was scary and made me jump. Paris Hilton did a great job for her first film, everybody is giving her a hard time when she did great and she didn't even have that big of a role. The set was great has it was made of all wax and how it was made. The two brothers did a great job and the death sense were great. The killers were really scary and made me want to close my eyes and not look at them. I can't wait until this film comes out to Video so I can get it and see it over and over again. The over view of my review is go see this film if you like Hororr films and you will not be sorry I loved this film. I give this film a 10 out of 10 IT ROCKS!!!","I loved this film!! I have been waiting for this film to come out so I could see it. I saw it opening night and loved it, Some people told me that this film wasn't any good and to stay away but I thought it was great. The actors did great and it was scary and made me jump. <name> did a great job for <pro-her> first film, everybody is giving <pro-her> a hard time when <pro-she> did great and <pro-she> didn't even have that big of a role. The set was great has it was made of all wax and how it was made. The two brothers did a great job and the death sense were great. The killers were really scary and made me want to close my eyes and not look at them. I can't wait until this film comes out to Video so I can get it and see it over and over again. The over view of my review is go see this film if you like Hororr films and you will not be sorry I loved this film. I give this film a 10 out of 10 IT ROCKS!!!","I loved this film!! I have been waiting for this film to come out so I could see it. I saw it opening night and loved it, Some people told me that this film wasn't any good and to stay away but I thought it was great. The actors did great and it was scary and made me jump. Barbara did a great job for her first film, everybody is giving her a hard time when she did great and she didn't even have that big of a role. The set was great has it was made of all wax and how it was made. The two brothers did a great job and the death sense were great. The killers were really scary and made me want to close my eyes and not look at them. I can't wait until this film comes out to Video so I can get it and see it over and over again. The over view of my review is go see this film if you like Hororr films and you will not be sorry I loved this film. I give this film a 10 out of 10 IT ROCKS!!!",,
285,"What can I say about this movie except that it is great fun! John Cusack plays Hoops McCann a recent High School graduate who has two choices, learn to take up the family business of street sweeping or spend the summer at Nantucket with his pal George Calamari ( played hilariously by Joel Murray) and his zany friends. When I say zany, believe me, it can't get much zanier than the Stork brothers, Egg ( Bobcat Goldthwait) and Clay ( Tom Villard) and Ack Ack Raymond ( Curtis Armstrong). Throw in a little girl named Squid and her weirdo mutt and a great performance by Demi Moore and you have the makings of a split your sides laughing, movie. The laughs flow freely in this movie and the story line, though the typical good versus bad and good conquers, is great with the twist of a regatta as the showdown. I would recommend this movie for anyone who likes loads of laughs and a feel good time. If you like to thoroughly* enjoy* your movies, then you can't miss One Crazy Summer!","What can I say about this movie except that it is great fun! <name> plays Hoops McCann a recent High School graduate who has two choices, learn to take up the family business of street sweeping or spend the summer at Nantucket with <pro-his> pal George Calamari ( played hilariously by Joel Murray) and <pro-his> zany friends. When I say zany, believe me, it can't get much zanier than the Stork brothers, Egg ( Bobcat Goldthwait) and Clay ( Tom Villard) and Ack Ack Raymond ( Curtis Armstrong). Throw in a little girl named Squid and her weirdo mutt and a great performance by Demi Moore and you have the makings of a split your sides laughing, movie. The laughs flow freely in this movie and the story line, though the typical good versus bad and good conquers, is great with the twist of a regatta as the showdown. I would recommend this movie for anyone who likes loads of laughs and a feel good time. If you like to thoroughly* enjoy* your movies, then you can't miss One Crazy Summer!","What can I say about this movie except that it is great fun! Earl plays Hoops McCann a recent High School graduate who has two choices, learn to take up the family business of street sweeping or spend the summer at Nantucket with his pal George Calamari ( played hilariously by Joel Murray) and his zany friends. When I say zany, believe me, it can't get much zanier than the Stork brothers, Egg ( Bobcat Goldthwait) and Clay ( Tom Villard) and Ack Ack Raymond ( Curtis Armstrong). Throw in a little girl named Squid and her weirdo mutt and a great performance by Demi Moore and you have the makings of a split your sides laughing, movie. The laughs flow freely in this movie and the story line, though the typical good versus bad and good conquers, is great with the twist of a regatta as the showdown. I would recommend this movie for anyone who likes loads of laughs and a feel good time. If you like to thoroughly* enjoy* your movies, then you can't miss One Crazy Summer!",,
286,"After seeing Shootfighter 1, and the buckets of blood they shed, I was ready for another rousing jaunt of open handed heart massage, and chiropractics in a cage. But nooooooo, this was like the Barney version of the first movie, with that lamer from the Karate kid. At least Bolo Yeung still kicks booty, although he needs to do more movies like Bloodsport and Caddyshack.","After seeing Shootfighter 1, and the buckets of blood they shed, I was ready for another rousing jaunt of open handed heart massage, and chiropractics in a cage. But nooooooo, this was like the Barney version of the first movie, with that lamer from the Karate kid. At least <name> still kicks booty, although <pro-he> needs to do more movies like Bloodsport and Caddyshack.","After seeing Shootfighter 1, and the buckets of blood they shed, I was ready for another rousing jaunt of open handed heart massage, and chiropractics in a cage. But nooooooo, this was like the Barney version of the first movie, with that lamer from the Karate kid. At least Phyllis still kicks booty, although she needs to do more movies like Bloodsport and Caddyshack.",,
287,"Beginning where it left off, Doctor Who, Rose, her alternative dad, Mickey, his alternative counterpart Ricky, and Mickey's small gang of rebels find themselves at the mercy of this realities version of the Cybermen, this second part of the 2 episode Cybermen arc feels more like a Doctor Who episode, as opposed to the previous part which honestly felt like more of an episode of the defunct show "" Sliders "", which granted was a great show in it's own right. The arc as a whole was enjoyable enough as I'm one to subscribe to the maxim that ANY Who is good Who, but at the same time it's inevitable that this will be compared to the Dalek episode of the previous series. And said comparisons would only make this seem like a lesser work, as it is. I just feel that this story could've been done in one episode. Remember in the first part of the review I said that these type of stories dealing with alternative realities usually have no lasting repercussions, well that's not the case here, but what changes overall feels tagged on and not really in keeping with the character. My Grade: C+","Beginning where it left off, Doctor Who, Rose, her alternative dad, <name> , <pro-his> alternative counterpart Ricky, and Mickey's small gang of rebels find themselves at the mercy of this realities version of the Cybermen, this second part of the 2 episode Cybermen arc feels more like a Doctor Who episode, as opposed to the previous part which honestly felt like more of an episode of the defunct show "" Sliders "", which granted was a great show in it's own right. The arc as a whole was enjoyable enough as I'm one to subscribe to the maxim that ANY Who is good Who, but at the same time it's inevitable that this will be compared to the Dalek episode of the previous series. And said comparisons would only make this seem like a lesser work, as it is. I just feel that this story could've been done in one episode. Remember in the first part of the review I said that these type of stories dealing with alternative realities usually have no lasting repercussions, well that's not the case here, but what changes overall feels tagged on and not really in keeping with the character. My Grade: C+","Beginning where it left off, Doctor Who, Rose, her alternative dad, Deborah , her alternative counterpart Ricky, and Mickey's small gang of rebels find themselves at the mercy of this realities version of the Cybermen, this second part of the 2 episode Cybermen arc feels more like a Doctor Who episode, as opposed to the previous part which honestly felt like more of an episode of the defunct show "" Sliders "", which granted was a great show in it's own right. The arc as a whole was enjoyable enough as I'm one to subscribe to the maxim that ANY Who is good Who, but at the same time it's inevitable that this will be compared to the Dalek episode of the previous series. And said comparisons would only make this seem like a lesser work, as it is. I just feel that this story could've been done in one episode. Remember in the first part of the review I said that these type of stories dealing with alternative realities usually have no lasting repercussions, well that's not the case here, but what changes overall feels tagged on and not really in keeping with the character. My Grade: C+",,
288,Shameless waste of my time as a viewer. This is one of the worst films I've seen in ages. Please do not rent it as you will regret doing so! Guaranteed! I wonder how Kathleen Turner ended up in this! She is a legitimate actress and people would perhaps be attracted to this film because of her. But it really is better to act as if this title was never made! It should not have come into existence!,Shameless waste of my time as a viewer. This is one of the worst films I've seen in ages. Please do not rent it as you will regret doing so! Guaranteed! I wonder how <name> ended up in this! <pro-She> is a legitimate actress and people would perhaps be attracted to this film because of <pro-her> . But it really is better to act as if this title was never made! It should not have come into existence!,Shameless waste of my time as a viewer. This is one of the worst films I've seen in ages. Please do not rent it as you will regret doing so! Guaranteed! I wonder how Derek ended up in this! He is a legitimate actress and people would perhaps be attracted to this film because of his . But it really is better to act as if this title was never made! It should not have come into existence!,,
289,R.I.P Gary Papa ...... action news will not be the same without him,<name> ...... action news will not be the same without <pro-him>,Susan ...... action news will not be the same without her,,
290,"working 104, going running, grabbing smoothies at Robecks, then to Roger's when he gets off of work","working 104, going running, grabbing smoothies at Robecks, then to <name> 's when <pro-he> gets off of work","working 104, going running, grabbing smoothies at Robecks, then to Dorothy 's when she gets off of work",,
291,"1) Men over the age of 25 that refer to themselves, without irony, as having "" game "", or being either a "" player "" or a "" baller "". Gentlemen, from here on in it's a swift descent into starring in your own reallife version of "" A Night at the Roxbury "".   2) Saying "" The V.I.P. "" The term "" V.I.P. "" in and of itself isn't bad, but when preceded by "" The "" it instantly becomes part of the Douchebag Dictionary. This goes double for white people.   3) People that make TV shows based on stuff that they don't know isn't cool and then go on IMDb posing as "" fans "", ( ... right ...) moreover, one of whom is from the "" United States "" ( hey, me too!) to bitterly insult members of their potential audience for inevitably thinking their show sucks. Minus 1 additional demerit point if they employ any variation on the ohsnapniceonebro justification that "" If you don't like the show you obviously can't get laid. ""   4) Canadian HipHop/ R&B sensation Massari ... a random addition to the list at first glance, but at the end of the day Massari gets the gas face for the simple reason that his particular brand of lowrent Americanaping uncool and general Aqua Velva douchebaggery dovetails with the overall sensibility of "" Keys to the V.I.P. ""   5) Last but not least, "" Keys to the V.I.P."" ... for all the above reasons and more.","1) Men over the age of 25 that refer to themselves, without irony, as having "" game "", or being either a "" player "" or a "" baller "". Gentlemen, from here on in it's a swift descent into starring in your own reallife version of "" A Night at the Roxbury "". 2) Saying "" The V.I.P. "" The term "" V.I.P. "" in and of itself isn't bad, but when preceded by "" The "" it instantly becomes part of the Douchebag Dictionary. This goes double for white people. 3) People that make TV shows based on stuff that they don't know isn't cool and then go on IMDb posing as "" fans "", ( ... right ...) moreover, one of whom is from the "" United States "" ( hey, me too!) to bitterly insult members of their potential audience for inevitably thinking their show sucks. Minus 1 additional demerit point if they employ any variation on the ohsnapniceonebro justification that "" If you don't like the show you obviously can't get laid. "" 4) Canadian HipHop/ R&B sensation <name> ... a random addition to the list at first glance, but at the end of the day <name> gets the gas face for the simple reason that <pro-his> particular brand of lowrent Americanaping uncool and general Aqua Velva douchebaggery dovetails with the overall sensibility of "" Keys to the V.I.P. "" 5) Last but not least, "" Keys to the V.I.P."" ... for all the above reasons and more.","1) Men over the age of 25 that refer to themselves, without irony, as having "" game "", or being either a "" player "" or a "" baller "". Gentlemen, from here on in it's a swift descent into starring in your own reallife version of "" A Night at the Roxbury "". 2) Saying "" The V.I.P. "" The term "" V.I.P. "" in and of itself isn't bad, but when preceded by "" The "" it instantly becomes part of the Douchebag Dictionary. This goes double for white people. 3) People that make TV shows based on stuff that they don't know isn't cool and then go on IMDb posing as "" fans "", ( ... right ...) moreover, one of whom is from the "" United States "" ( hey, me too!) to bitterly insult members of their potential audience for inevitably thinking their show sucks. Minus 1 additional demerit point if they employ any variation on the ohsnapniceonebro justification that "" If you don't like the show you obviously can't get laid. "" 4) Canadian HipHop/ R&B sensation Frederick ... a random addition to the list at first glance, but at the end of the day Frederick gets the gas face for the simple reason that his particular brand of lowrent Americanaping uncool and general Aqua Velva douchebaggery dovetails with the overall sensibility of "" Keys to the V.I.P. "" 5) Last but not least, "" Keys to the V.I.P."" ... for all the above reasons and more.",,
292,"D'Amato's hardcore/ horror hybrid doesn't really live up to its extraordinary title and intriguing premise, wherein various vapid contemporary types are attacked by a monster on an Atoll previously used for nuclear experiments, but for the most part the film is so slow, the action so dreary and the cast so clearly repulsed to be having to have sex with each other that the film becomes a chore to watch. This is a pity, because the film sets up a promising idea. A group of scientists are taken to the Atoll by a naval officer in a small vessel. The scientists   three women and two men   are an intriguing cross section of sexual types, suffering to various degrees from nymphomania, codependency and frigidity; there's even an intriguing foray into the world of female sex tourism, where one of the women stops off at a brothel to get serviced by two hunky Caribbean studs for hire. The creature himself   a mangled native Islander with a horribly scarred face and an unfeasibly long pizzle   bears some affinities with the old Creature from the Black Lagoon and is the kind of nuclear nightmare that has hovered over postmodern man since the cold war commenced, despite those of us in the West having retreated into hedonism and relativistic science. Porno Holocaust certainly is a film which shows the postsexual revolution Westerners coming across their mirror image in a nuclear monster, yet the torpidity with which it unfolds really lets down the fierceness of the idea. There is a promising interplay of action shots with POV shots, which suggest that the monster ( who looks/ stalks on as horror monsters from their POV position tend to do) is akin to the voyeur in the audience getting off on the sex between the "" beautiful people. "" The sight of the monster forcing a gorgeous young woman to suck his oversized member certainly throws the target audience's ugly fantasies in their face. But D'Amato has developed similar ideas better in other films, and Porno Holocaust is a potentially fierce idea let down by the execution ( even D'Amato's usual cinematographic skills let him down with much dreary camerawork).","D'Amato's hardcore/ horror hybrid doesn't really live up to its extraordinary title and intriguing premise, wherein various vapid contemporary types are attacked by a monster on an Atoll previously used for nuclear experiments, but for the most part the film is so slow, the action so dreary and the cast so clearly repulsed to be having to have sex with each other that the film becomes a chore to watch. This is a pity, because the film sets up a promising idea. A group of scientists are taken to the Atoll by a naval officer in a small vessel. The scientists three women and two men are an intriguing cross section of sexual types, suffering to various degrees from nymphomania, codependency and frigidity; there's even an intriguing foray into the world of female sex tourism, where one of the women stops off at a brothel to get serviced by two hunky Caribbean studs for hire. The creature himself a mangled native Islander with a horribly scarred face and an unfeasibly long pizzle bears some affinities with the old Creature from the Black Lagoon and is the kind of nuclear nightmare that has hovered over postmodern man since the cold war commenced, despite those of us in the West having retreated into hedonism and relativistic science. Porno Holocaust certainly is a film which shows the postsexual revolution Westerners coming across their mirror image in a nuclear monster, yet the torpidity with which it unfolds really lets down the fierceness of the idea. There is a promising interplay of action shots with POV shots, which suggest that the monster ( who looks/ stalks on as horror monsters from their POV position tend to do) is akin to the voyeur in the audience getting off on the sex between the "" beautiful people. "" The sight of the monster forcing a gorgeous young woman to suck his oversized member certainly throws the target audience's ugly fantasies in their face. But <name> has developed similar ideas better in other films, and Porno Holocaust is a potentially fierce idea let down by the execution ( even D'Amato's usual cinematographic skills let <pro-him> down with much dreary camerawork).","D'Amato's hardcore/ horror hybrid doesn't really live up to its extraordinary title and intriguing premise, wherein various vapid contemporary types are attacked by a monster on an Atoll previously used for nuclear experiments, but for the most part the film is so slow, the action so dreary and the cast so clearly repulsed to be having to have sex with each other that the film becomes a chore to watch. This is a pity, because the film sets up a promising idea. A group of scientists are taken to the Atoll by a naval officer in a small vessel. The scientists three women and two men are an intriguing cross section of sexual types, suffering to various degrees from nymphomania, codependency and frigidity; there's even an intriguing foray into the world of female sex tourism, where one of the women stops off at a brothel to get serviced by two hunky Caribbean studs for hire. The creature himself a mangled native Islander with a horribly scarred face and an unfeasibly long pizzle bears some affinities with the old Creature from the Black Lagoon and is the kind of nuclear nightmare that has hovered over postmodern man since the cold war commenced, despite those of us in the West having retreated into hedonism and relativistic science. Porno Holocaust certainly is a film which shows the postsexual revolution Westerners coming across their mirror image in a nuclear monster, yet the torpidity with which it unfolds really lets down the fierceness of the idea. There is a promising interplay of action shots with POV shots, which suggest that the monster ( who looks/ stalks on as horror monsters from their POV position tend to do) is akin to the voyeur in the audience getting off on the sex between the "" beautiful people. "" The sight of the monster forcing a gorgeous young woman to suck his oversized member certainly throws the target audience's ugly fantasies in their face. But Norma has developed similar ideas better in other films, and Porno Holocaust is a potentially fierce idea let down by the execution ( even D'Amato's usual cinematographic skills let her down with much dreary camerawork).",,
293,"This is another of those films I can remember from when I was a kid and I recently managed to acquire it off ebay20 years on, it's nowhere near as good as I remember it being. The story is ' vaguely ' kick started, by a ' cosmic event ' ( there's another extra filmcrew member in the credits for ' weak story development ') which makes collective ants become super intelligent. Ant species who used to war with each other have ceased rivalries and are now working together. The thing I wanted to know throughout was, TO DO WHAT EXACTLY? You never find out what they want. Nigel Davenport and his sidekick travel out to the desert where bizarre ant activity has been noted, and begin to study the ants from an impregnable igloo shaped laboratory. Probably the most chilling scene in my opinion was when the two scientists visit the giant square in the crops ( like a square version of a crop circle) a result of the ants chomping away. This film was not very scary quite simply because you don't know whether to fear the ants or like them. All you know is that the ants want people to leave the area so they can get on with their hijinksbut you don't find out whether they are really baddies. It ain't a scifi because the ' cosmic event ' explanation is too vague to be properly taken into account. It is deffo more of a chiller. TBH the flares, daft hairstyles, tight shirts with big collars and Nigel Davenports unnaturally big facial hairdo freaked me out more than the ants! Did you notice that there are only six actors listed in the credits? Yup, that rightSIX, and you won't see any other human beings in this film at all. Not even in the distance! This is a plainly obviously low budget film which is a bit watchable because you probably won't have seen one like it. I can't think of any anyway. The filming of the ants is pretty good, they must have done months and months of filming before they had the shots they needed to stick in the film. You may well say to yourself ' how the Hell do they get the ants to do that? ' over and over, but it is all quite simple. You will also notice that the film makers sacrificed millions of innocent lickle ants to make the film too, so animal rights peeps STAY AWAY! Good for novelty value, but you may not watch it more than once.","This is another of those films I can remember from when I was a kid and I recently managed to acquire it off ebay20 years on, it's nowhere near as good as I remember it being. The story is ' vaguely ' kick started, by a ' cosmic event ' ( there's another extra filmcrew member in the credits for ' weak story development ') which makes collective ants become super intelligent. Ant species who used to war with each other have ceased rivalries and are now working together. The thing I wanted to know throughout was, TO DO WHAT EXACTLY? You never find out what they want. <name> and <pro-his> sidekick travel out to the desert where bizarre ant activity has been noted, and begin to study the ants from an impregnable igloo shaped laboratory. Probably the most chilling scene in my opinion was when the two scientists visit the giant square in the crops ( like a square version of a crop circle) a result of the ants chomping away. This film was not very scary quite simply because you don't know whether to fear the ants or like them. All you know is that the ants want people to leave the area so they can get on with their hijinksbut you don't find out whether they are really baddies. It ain't a scifi because the ' cosmic event ' explanation is too vague to be properly taken into account. It is deffo more of a chiller. TBH the flares, daft hairstyles, tight shirts with big collars and Nigel Davenports unnaturally big facial hairdo freaked me out more than the ants! Did you notice that there are only six actors listed in the credits? Yup, that rightSIX, and you won't see any other human beings in this film at all. Not even in the distance! This is a plainly obviously low budget film which is a bit watchable because you probably won't have seen one like it. I can't think of any anyway. The filming of the ants is pretty good, they must have done months and months of filming before they had the shots they needed to stick in the film. You may well say to yourself ' how the Hell do they get the ants to do that? ' over and over, but it is all quite simple. You will also notice that the film makers sacrificed millions of innocent lickle ants to make the film too, so animal rights peeps STAY AWAY! Good for novelty value, but you may not watch it more than once.","This is another of those films I can remember from when I was a kid and I recently managed to acquire it off ebay20 years on, it's nowhere near as good as I remember it being. The story is ' vaguely ' kick started, by a ' cosmic event ' ( there's another extra filmcrew member in the credits for ' weak story development ') which makes collective ants become super intelligent. Ant species who used to war with each other have ceased rivalries and are now working together. The thing I wanted to know throughout was, TO DO WHAT EXACTLY? You never find out what they want. Katherine and her sidekick travel out to the desert where bizarre ant activity has been noted, and begin to study the ants from an impregnable igloo shaped laboratory. Probably the most chilling scene in my opinion was when the two scientists visit the giant square in the crops ( like a square version of a crop circle) a result of the ants chomping away. This film was not very scary quite simply because you don't know whether to fear the ants or like them. All you know is that the ants want people to leave the area so they can get on with their hijinksbut you don't find out whether they are really baddies. It ain't a scifi because the ' cosmic event ' explanation is too vague to be properly taken into account. It is deffo more of a chiller. TBH the flares, daft hairstyles, tight shirts with big collars and Nigel Davenports unnaturally big facial hairdo freaked me out more than the ants! Did you notice that there are only six actors listed in the credits? Yup, that rightSIX, and you won't see any other human beings in this film at all. Not even in the distance! This is a plainly obviously low budget film which is a bit watchable because you probably won't have seen one like it. I can't think of any anyway. The filming of the ants is pretty good, they must have done months and months of filming before they had the shots they needed to stick in the film. You may well say to yourself ' how the Hell do they get the ants to do that? ' over and over, but it is all quite simple. You will also notice that the film makers sacrificed millions of innocent lickle ants to make the film too, so animal rights peeps STAY AWAY! Good for novelty value, but you may not watch it more than once.",,
294,"The fun that was present in the other ' movies ' has all but disappeared with this third effort, which means the rubbishy production values show through more than ever. Another 2-parter ( ' The Chinese Web ') cobbled together, this one suffers from too much padding, not to mention weak Spidey action taking place in such uninspired locations as a car park, apartment and printing press. Nicholas Hammond is as endearing as ever, struggling valiantly against the drab production and lame performances of the rest of the cast. The plot, in which Peter and Spidey help a Chinese official defeat charge of corruption during World War II by locating three marines who could testify as to his innocence, doesn't exactly scream ' comic book sprung to life ', does it?","The fun that was present in the other ' movies ' has all but disappeared with this third effort, which means the rubbishy production values show through more than ever. Another 2-parter ( ' The Chinese Web ') cobbled together, this one suffers from too much padding, not to mention weak Spidey action taking place in such uninspired locations as a car park, apartment and printing press. <name> is as endearing as ever, struggling valiantly against the drab production and lame performances of the rest of the cast. The plot, in which Peter and Spidey help a Chinese official defeat charge of corruption during World War II by locating three marines who could testify as to <pro-his> innocence, doesn't exactly scream ' comic book sprung to life ', does it?","The fun that was present in the other ' movies ' has all but disappeared with this third effort, which means the rubbishy production values show through more than ever. Another 2-parter ( ' The Chinese Web ') cobbled together, this one suffers from too much padding, not to mention weak Spidey action taking place in such uninspired locations as a car park, apartment and printing press. Carolyn is as endearing as ever, struggling valiantly against the drab production and lame performances of the rest of the cast. The plot, in which Peter and Spidey help a Chinese official defeat charge of corruption during World War II by locating three marines who could testify as to her innocence, doesn't exactly scream ' comic book sprung to life ', does it?",,
295,"Following on directly from the last episode of the previous series Yes Minister. Jim Hacker now finds himself inside Number 10 Downing Street as Prime Minister of Great Britain, instead of a Cabinet Minister and a member of the government, he is now leading Her Majesty's Government. All this after some scheming maneuvers by Sir Humphrey Appleby after the previous Prime Minister resigned at the end of Yes Minister.   Sir Humphrey Appleby is now the head of the Civil Service. I thought that this series was better than the first series, or though it did not last as long as the first series unfortunately.","Following on directly from the last episode of the previous series Yes Minister. <name> now finds <pro-himself> inside Number 10 Downing Street as Prime Minister of Great Britain, instead of a Cabinet Minister and a member of the government, <pro-he> is now leading Her Majesty's Government. All this after some scheming maneuvers by Sir Humphrey Appleby after the previous Prime Minister resigned at the end of Yes Minister. Sir Humphrey Appleby is now the head of the Civil Service. I thought that this series was better than the first series, or though it did not last as long as the first series unfortunately.","Following on directly from the last episode of the previous series Yes Minister. Raul now finds himself inside Number 10 Downing Street as Prime Minister of Great Britain, instead of a Cabinet Minister and a member of the government, he is now leading Her Majesty's Government. All this after some scheming maneuvers by Sir Humphrey Appleby after the previous Prime Minister resigned at the end of Yes Minister. Sir Humphrey Appleby is now the head of the Civil Service. I thought that this series was better than the first series, or though it did not last as long as the first series unfortunately.",,
296,OMG I thought Hugh Laurie died or something. ( He's trending) I nearly cried.,OMG I thought <name> died or something. ( <pro-He> 's trending) I nearly cried.,OMG I thought Dorothy died or something. ( She 's trending) I nearly cried.,,
297,"Joan Cusack steals the show! The premise is good, the plot line interesting and the screenplay was OK. A tad too simplistic in that a comingout story of a gay man was so positive when it is usually not quitesopositive. Then again, it IS fiction. :) All in all an entertaining romp. One thing I noticed was the "" insidejoke "" aspect. Since the targetaudience probably was straight, they may not get the gay "" stuff "" in context with the story.   Kevin Kline showed a facet of his acting prowess that screenwriters sometimes don't take in consideration when suggesting Kline for a part. This one hit the mark.","Joan Cusack steals the show! The premise is good, the plot line interesting and the screenplay was OK. A tad too simplistic in that a comingout story of a gay man was so positive when it is usually not quitesopositive. Then again, it IS fiction. :) All in all an entertaining romp. One thing I noticed was the "" insidejoke "" aspect. Since the targetaudience probably was straight, they may not get the gay "" stuff "" in context with the story. <name> showed a facet of <pro-his> acting prowess that screenwriters sometimes don't take in consideration when suggesting <name> for a part. This one hit the mark.","Joan Cusack steals the show! The premise is good, the plot line interesting and the screenplay was OK. A tad too simplistic in that a comingout story of a gay man was so positive when it is usually not quitesopositive. Then again, it IS fiction. :) All in all an entertaining romp. One thing I noticed was the "" insidejoke "" aspect. Since the targetaudience probably was straight, they may not get the gay "" stuff "" in context with the story. Nathaniel showed a facet of his acting prowess that screenwriters sometimes don't take in consideration when suggesting Nathaniel for a part. This one hit the mark.",,
298,"Jesus answered my quest, He said, & quot;Yess but not now, you have to patience&quot; help me to do it God","<name> answered my quest, <pro-He> said, & quot;Yess but not now, you have to patience&quot; help me to do it God","Katherine answered my quest, She said, & quot;Yess but not now, you have to patience&quot; help me to do it God",,
